"ID товара","Визиты","Просмотры","Посетители","Конверсия (Заявка на кредит)","Конверсия (Звонок)"
"104106","2","120","2","0.0","0.0"
"104198","2","12","2","0.0","0.0"
"104200","2","59","2","0.0","0.0"
"104202","2","107","2","0.0","0.0"
"104635","2","14","2","0.0","0.0"
"104779","2","65","2","0.0","0.0"
"104820","2","137","2","0.0","0.0"
"105212","2","79","2","0.0","0.0"
"105230","2","74","2","0.0","0.0"
"105445","2","81","2","0.0","0.0"
"105608","3","90","2","0.0","0.0"
"105734","2","144","2","0.0","0.0"
"106198","2","32","2","0.0","0.0"
"106342","2","214","2","0.0","0.0"
"106347","2","109","2","0.0","0.0"
"106472","2","89","2","0.0","0.0"
"108012","2","93","2","0.0","0.0"
"108047","2","153","2","0.0","0.0"
"108153","2","90","2","0.0","0.0"
"108374","2","193","2","0.0","0.0"
"108464","2","75","2","0.0","0.0"
"108536","4","185","2","0.0","0.0"
"108619","2","228","2","0.0","0.0"
"108986","2","70","2","0.0","0.0"
"109682","2","320","2","0.0","0.0"
"109695","2","184","2","0.0","0.0"
"110007","2","61","2","0.0","0.0"
"110306","2","60","2","0.0","0.0"
"111446","2","32","2","0.0","0.0"
"115222","2","135","2","0.0","0.0"
"115454","2","115","2","0.0","0.0"
"115543","2","202","2","0.0","0.0"
"115614","3","47","2","0.0","0.0"
"118644","2","90","2","0.0","0.0"
"118766","2","37","2","0.0","0.0"
"118805","2","20","2","0.0","0.0"
"119265","2","44","2","0.0","0.0"
"119598","2","20","2","0.0","0.0"
"119626","3","91","2","0.0","0.0"
"120073","2","232","2","0.0","0.0"
"125335","2","122","2","0.0","0.0"
"125351","2","76","2","0.0","0.0"
"125608","2","64","2","0.0","0.0"
"130496","2","51","2","0.0","0.0"
"130620","2","139","2","0.0","0.0"
"130711","3","66","2","0.0","0.0"
"130815","2","16","2","0.0","0.0"
"131312","2","86","2","0.0","0.0"
"131408","2","49","2","0.0","0.0"
"131501","2","60","2","0.0","0.0"
"131606","2","71","2","0.0","0.0"
"131627","2","22","2","0.0","0.0"
"131664","2","9","2","0.0","0.0"
"131700","2","82","2","0.0","0.0"
"131821","2","20","2","0.0","0.0"
"132010","2","102","2","0.0","0.0"
"132016","2","62","2","0.0","0.0"
"132050","2","344","2","0.0","0.0"
"132557","2","94","2","0.0","0.0"
"132678","2","37","2","0.0","0.0"
"132738","2","72","2","0.0","0.0"
"132894","2","25","2","0.0","0.0"
"132937","4","136","2","0.0","0.0"
"133166","2","81","2","0.0","0.0"
"133316","2","41","2","0.0","0.0"
"133323","2","178","2","0.0","0.0"
"133334","2","110","2","0.0","0.0"
"133537","2","20","2","0.0","0.0"
"133739","2","9","2","0.0","0.0"
"133980","2","64","2","0.0","0.0"
"134392","3","97","2","0.0","0.0"
"134627","2","250","2","0.0","0.0"
"134664","3","148","2","0.0","0.0"
"136996","2","69","2","0.0","0.0"
"137095","2","68","2","0.0","0.0"
"140288","2","55","2","0.0","0.0"
"140698","2","48","2","0.0","0.0"
"140768","2","20","2","0.0","0.0"
"140786","3","47","2","0.0","0.0"
"140805","2","132","2","0.0","0.0"
"140916","3","20","2","0.0","0.0"
"141051","2","123","2","0.0","0.0"
"141379","2","211","2","0.0","0.0"
"141502","2","52","2","0.0","0.0"
"141704","3","42","2","0.0","0.0"
"141958","2","85","2","0.0","0.0"
"142517","2","75","2","0.0","0.0"
"142563","2","104","2","0.0","0.0"
"142598","3","80","2","0.0","0.0"
"142623","2","183","2","0.0","0.0"
"148215","2","92","2","0.0","0.0"
"148252","2","226","2","0.0","0.0"
"148266","2","8","2","0.0","0.0"
"148339","2","30","2","0.0","0.0"
"148385","3","75","2","0.0","0.0"
"148387","2","25","2","0.0","0.0"
"148483","2","179","2","0.0","0.0"
"148623","2","87","2","0.0","0.0"
"148626","2","53","2","0.0","0.0"
"148653","3","254","2","0.0","0.0"
"148788","2","25","2","0.0","0.0"
"148790","2","62","2","0.0","0.0"
"149071","3","136","2","0.0","0.0"
"149085","2","77","2","0.0","0.0"
"149115","2","71","2","0.0","0.0"
"149161","2","24","2","0.0","0.0"
"149251","2","333","2","0.0","0.0"
"149264","2","51","2","0.0","0.0"
"149543","2","76","2","0.0","0.0"
"149548","2","97","2","0.0","0.0"
"149602","2","10","2","0.0","0.0"
"150180","2","38","2","0.0","0.0"
"150408","3","63","2","0.0","0.0"
"150594","2","12","2","0.0","0.0"
"150947","3","118","2","0.0","0.0"
"151404","2","127","2","0.0","0.0"
"151546","2","5","2","0.0","0.0"
"152018","2","148","2","0.0","0.0"
"1537","36","37","2","0.0","0.0"
"160484","2","18","2","0.0","0.0"
"160519","2","65","2","0.0","0.0"
"160638","2","82","2","0.0","0.0"
"160660","2","438","2","0.0","0.0"
"160966","2","98","2","0.0","0.0"
"160978","2","93","2","0.0","0.0"
"162991","2","154","2","0.0","0.0"
"162997","2","18","2","0.0","0.0"
"163080","2","94","2","0.0","0.0"
"163081","2","60","2","0.0","0.0"
"163145","2","55","2","0.0","0.0"
"163151","2","80","2","0.0","0.0"
"163210","2","86","2","0.0","0.0"
"163456","2","126","2","0.0","0.0"
"163535","2","20","2","0.0","0.0"
"17161","3","114","2","0.0","0.0"
"171848","2","159","2","0.0","0.0"
"171906","2","220","2","0.0","0.0"
"171945","2","69","2","0.0","0.0"
"171946","2","40","2","0.0","0.0"
"17310","3","37","2","0.0","0.0"
"17311","2","87","2","0.0","0.0"
"177647","2","23","2","0.0","0.0"
"177770","2","88","2","0.0","0.0"
"177774","2","271","2","0.0","0.0"
"177822","2","65","2","0.0","0.0"
"177861","2","73","2","0.0","0.0"
"177868","2","47","2","0.0","0.0"
"177990","2","81","2","0.0","0.0"
"177991","2","18","2","0.0","0.0"
"178106","2","64","2","0.0","0.0"
"178160","2","73","2","0.0","0.0"
"178164","3","195","2","0.0","0.0"
"178179","2","113","2","0.0","0.0"
"178204","2","42","2","0.0","0.0"
"178209","2","47","2","0.0","0.0"
"187655","2","162","2","0.0","0.0"
"187721","2","108","2","0.0","0.0"
"187778","2","7","2","0.0","0.0"
"187790","2","111","2","0.0","0.0"
"189205","2","8","2","0.0","0.0"
"189220","2","64","2","0.0","0.0"
"190970","2","15","2","0.0","0.0"
"191229","3","56","2","0.0","0.0"
"191244","2","27","2","0.0","0.0"
"191362","2","44","2","0.0","0.0"
"194334","2","18","2","0.0","0.0"
"194356","2","23","2","0.0","0.0"
"194396","2","88","2","0.0","0.0"
"194454","2","47","2","0.0","0.0"
"194881","2","65","2","0.0","0.0"
"194891","2","167","2","0.0","0.0"
"194934","2","96","2","0.0","0.0"
"194968","2","7","2","0.0","0.0"
"195000","2","91","2","0.0","0.0"
"195016","2","128","2","0.0","0.0"
"198255","2","17","2","0.0","0.0"
"200531","2","213","2","0.0","0.0"
"200541","2","114","2","0.0","0.0"
"200608","2","106","2","0.0","0.0"
"200707","2","99","2","0.0","0.0"
"200740","2","138","2","0.0","0.0"
"200743","2","8","2","0.0","0.0"
"200903","2","71","2","0.0","0.0"
"201084","3","8","2","0.0","0.0"
"201093","2","265","2","0.0","0.0"
"201125","3","251","2","0.0","0.0"
"201131","2","74","2","0.0","0.0"
"201589","2","86","2","0.0","0.0"
"201652","2","50","2","0.0","0.0"
"203265","2","55","2","0.0","0.0"
"203270","2","18","2","0.0","0.0"
"203467","2","124","2","0.0","0.0"
"203479","2","157","2","0.0","0.0"
"203684","2","203","2","0.0","0.0"
"203770","2","291","2","0.0","0.0"
"203827","2","62","2","0.0","0.0"
"203831","2","118","2","0.0","0.0"
"20388","4","48","2","0.0","0.0"
"203963","2","48","2","0.0","0.0"
"203987","2","59","2","0.0","0.0"
"20425","2","73","2","0.0","0.0"
"205255","2","191","2","0.0","0.0"
"205435","2","108","2","0.0","0.0"
"205440","2","22","2","0.0","0.0"
"205471","2","103","2","0.0","0.0"
"205477","2","20","2","0.0","0.0"
"205514","2","55","2","0.0","0.0"
"205576","2","36","2","0.0","0.0"
"207600","2","48","2","0.0","0.0"
"207863","2","32","2","0.0","0.0"
"207870","2","99","2","0.0","0.0"
"207914","2","130","2","0.0","0.0"
"208275","2","25","2","0.0","0.0"
"208644","2","94","2","0.0","0.0"
"208667","2","41","2","0.0","0.0"
"209195","2","17","2","0.0","0.0"
"209270","2","84","2","0.0","0.0"
"209278","2","87","2","0.0","0.0"
"209618","2","86","2","0.0","0.0"
"209624","2","35","2","0.0","0.0"
"209631","2","246","2","0.0","0.0"
"209641","2","86","2","0.0","0.0"
"213247","2","43","2","0.0","0.0"
"21369","2","73","2","0.0","0.0"
"21373","2","83","2","0.0","0.0"
"214334","2","15","2","0.0","0.0"
"214337","2","6","2","0.0","0.0"
"214410","2","44","2","0.0","0.0"
"214510","2","275","2","0.0","0.0"
"214556","2","32","2","0.0","0.0"
"214562","2","66","2","0.0","0.0"
"214616","4","58","2","0.0","0.0"
"214777","2","53","2","0.0","0.0"
"216356","2","222","2","0.0","0.0"
"216435","2","295","2","0.0","0.0"
"216950","2","35","2","0.0","0.0"
"216957","4","55","2","0.0","0.0"
"217055","2","59","2","0.0","0.0"
"217106","2","28","2","0.0","0.0"
"217125","2","48","2","0.0","0.0"
"217232","2","273","2","0.0","0.0"
"217236","2","96","2","0.0","0.0"
"217271","3","23","2","0.0","0.0"
"217324","2","116","2","0.0","0.0"
"217331","2","147","2","0.0","0.0"
"217335","2","36","2","0.0","0.0"
"217364","2","49","2","0.0","0.0"
"217495","3","70","2","0.0","0.0"
"217523","2","8","2","0.0","0.0"
"217633","2","170","2","0.0","0.0"
"217664","2","90","2","0.0","0.0"
"217969","2","76","2","0.0","0.0"
"217973","2","42","2","0.0","0.0"
"217979","2","95","2","0.0","0.0"
"217987","2","248","2","0.0","0.0"
"218036","2","30","2","0.0","0.0"
"218074","2","90","2","0.0","0.0"
"218128","2","49","2","0.0","0.0"
"218130","2","46","2","0.0","0.0"
"218248","2","81","2","0.0","0.0"
"218376","2","70","2","0.0","0.0"
"218396","2","64","2","0.0","0.0"
"218399","2","38","2","0.0","0.0"
"218508","2","19","2","0.0","0.0"
"218545","2","149","2","0.0","0.0"
"218550","2","17","2","0.0","0.0"
"218684","2","23","2","0.0","0.0"
"218752","2","16","2","0.0","0.0"
"218757","2","62","2","0.0","0.0"
"218768","3","26","2","0.0","0.0"
"218809","2","97","2","0.0","0.0"
"218820","2","129","2","0.0","0.0"
"218830","2","57","2","0.0","0.0"
"218918","2","99","2","0.0","0.0"
"219028","2","90","2","0.0","0.0"
"226161","2","104","2","0.0","0.0"
"226357","2","81","2","0.0","0.0"
"226497","2","50","2","0.0","0.0"
"226500","2","20","2","0.0","0.0"
"226524","2","11","2","0.0","0.0"
"226550","2","40","2","0.0","0.0"
"226975","2","147","2","0.0","0.0"
"227050","2","18","2","0.0","0.0"
"22942","2","46","2","0.0","0.0"
"234608","2","28","2","0.0","0.0"
"234851","2","39","2","0.0","0.0"
"234898","2","209","2","0.0","0.0"
"23790","2","10","2","0.0","0.0"
"240867","2","64","2","0.0","0.0"
"245497","2","94","2","0.0","0.0"
"245680","2","128","2","0.0","0.0"
"245685","2","6","2","0.0","0.0"
"246017","2","128","2","0.0","0.0"
"246138","5","64","2","0.0","0.0"
"246145","2","19","2","0.0","0.0"
"246148","2","30","2","0.0","0.0"
"246179","2","216","2","0.0","0.0"
"246215","2","28","2","0.0","0.0"
"246223","2","79","2","0.0","0.0"
"246226","2","47","2","0.0","0.0"
"246364","2","58","2","0.0","0.0"
"246454","2","132","2","0.0","0.0"
"246467","2","46","2","0.0","0.0"
"246545","2","12","2","0.0","0.0"
"246583","2","32","2","0.0","0.0"
"246684","2","108","2","0.0","0.0"
"246776","2","171","2","0.0","0.0"
"247005","2","84","2","0.0","0.0"
"247076","2","38","2","0.0","0.0"
"247080","2","116","2","0.0","0.0"
"248515","2","106","2","0.0","0.0"
"248600","2","63","2","0.0","0.0"
"248705","2","44","2","0.0","0.0"
"248732","2","76","2","0.0","0.0"
"248795","2","53","2","0.0","0.0"
"248837","2","59","2","0.0","0.0"
"248910","2","173","2","0.0","0.0"
"248924","2","174","2","0.0","0.0"
"249064","3","95","2","0.0","0.0"
"249114","2","76","2","0.0","0.0"
"249126","3","213","2","0.0","0.0"
"249138","2","72","2","0.0","0.0"
"249159","2","63","2","0.0","0.0"
"252667","2","15","2","0.0","0.0"
"252722","2","92","2","0.0","0.0"
"252843","4","74","2","0.0","0.0"
"252859","2","25","2","0.0","0.0"
"252877","2","163","2","0.0","0.0"
"252939","2","43","2","0.0","0.0"
"252958","2","63","2","0.0","0.0"
"252993","2","64","2","0.0","0.0"
"253015","2","10","2","0.0","0.0"
"253208","2","100","2","0.0","0.0"
"253274","2","8","2","0.0","0.0"
"253408","2","95","2","0.0","0.0"
"253441","2","34","2","0.0","0.0"
"253544","2","123","2","0.0","0.0"
"253672","2","78","2","0.0","0.0"
"253712","2","233","2","0.0","0.0"
"254158","3","47","2","0.0","0.0"
"255922","2","64","2","0.0","0.0"
"259565","2","259","2","0.0","0.0"
"259577","3","100","2","0.0","0.0"
"259638","2","73","2","0.0","0.0"
"259689","2","216","2","0.0","0.0"
"259765","3","184","2","0.0","0.0"
"259875","2","266","2","0.0","0.0"
"259917","2","155","2","0.0","0.0"
"259923","2","110","2","0.0","0.0"
"260004","2","130","2","0.0","0.0"
"260024","2","40","2","0.0","0.0"
"260028","2","17","2","0.0","0.0"
"260031","2","18","2","0.0","0.0"
"260078","2","135","2","0.0","0.0"
"260130","2","80","2","0.0","0.0"
"260211","2","95","2","0.0","0.0"
"263965","2","268","2","0.0","0.0"
"264115","2","73","2","0.0","0.0"
"264176","2","60","2","0.0","0.0"
"264214","2","27","2","0.0","0.0"
"264220","2","14","2","0.0","0.0"
"264243","2","34","2","0.0","0.0"
"264246","2","251","2","0.0","0.0"
"26597","2","134","2","0.0","0.0"
"267020","2","16","2","0.0","0.0"
"267053","2","28","2","0.0","0.0"
"267094","2","53","2","0.0","0.0"
"267246","2","47","2","0.0","0.0"
"275901","2","78","2","0.0","0.0"
"275966","2","99","2","0.0","0.0"
"276509","2","267","2","0.0","0.0"
"278352","2","109","2","0.0","0.0"
"278551","2","87","2","0.0","0.0"
"278608","2","86","2","0.0","0.0"
"282459","4","438","2","0.0","0.0"
"282479","4","22","2","0.0","0.0"
"285327","2","29","2","0.0","0.0"
"285329","2","82","2","0.0","0.0"
"285333","2","45","2","0.0","0.0"
"285504","2","350","2","0.0","0.0"
"292232","3","122","2","0.0","0.0"
"292281","2","32","2","0.0","0.0"
"293315","2","154","2","0.0","0.0"
"293393","2","72","2","0.0","0.0"
"293418","2","99","2","0.0","0.0"
"293469","2","48","2","0.0","0.0"
"293519","2","62","2","0.0","0.0"
"293556","2","52","2","0.0","0.0"
"293567","2","35","2","0.0","0.0"
"293579","2","22","2","0.0","0.0"
"293600","2","84","2","0.0","0.0"
"293652","2","19","2","0.0","0.0"
"297279","2","336","2","0.0","0.0"
"297280","2","44","2","0.0","0.0"
"297282","2","153","2","0.0","0.0"
"297286","2","38","2","0.0","0.0"
"297338","2","28","2","0.0","0.0"
"297545","2","46","2","0.0","0.0"
"297639","2","62","2","0.0","0.0"
"297651","2","23","2","0.0","0.0"
"297764","3","85","2","0.0","0.0"
"297877","2","84","2","0.0","0.0"
"297907","2","10","2","0.0","0.0"
"29918","2","14","2","0.0","0.0"
"299338","2","58","2","0.0","0.0"
"299396","2","108","2","0.0","0.0"
"299413","2","217","2","0.0","0.0"
"299534","2","121","2","0.0","0.0"
"299740","2","49","2","0.0","0.0"
"299811","2","31","2","0.0","0.0"
"303020","2","67","2","0.0","0.0"
"303470","2","21","2","0.0","0.0"
"303765","2","46","2","0.0","0.0"
"307248","2","89","2","0.0","0.0"
"308621","2","83","2","0.0","0.0"
"309200","2","111","2","0.0","0.0"
"310638","2","68","2","0.0","0.0"
"311306","2","71","2","0.0","0.0"
"312665","2","8","2","0.0","0.0"
"313791","2","27","2","0.0","0.0"
"3153","2","2","2","0.0","0.0"
"317862","2","8","2","0.0","0.0"
"317998","2","83","2","0.0","0.0"
"319885","2","222","2","0.0","0.0"
"320073","2","52","2","0.0","0.0"
"320199","2","4","2","0.0","0.0"
"320204","2","27","2","0.0","0.0"
"320249","3","180","2","0.0","0.0"
"320254","2","6","2","0.0","0.0"
"323819","2","26","2","0.0","0.0"
"324186","2","7","2","0.0","0.0"
"327342","2","10","2","0.0","0.0"
"328075","2","14","2","0.0","0.0"
"328905","2","118","2","0.0","0.0"
"328948","2","132","2","0.0","0.0"
"328976","2","105","2","0.0","0.0"
"329388","2","69","2","0.0","0.0"
"330176","2","60","2","0.0","0.0"
"330179","2","143","2","0.0","0.0"
"330758","3","97","2","0.0","0.0"
"330818","2","10","2","0.0","0.0"
"332112","2","27","2","0.0","0.0"
"333088","2","107","2","0.0","0.0"
"333128","2","54","2","0.0","0.0"
"333838","2","331","2","0.0","0.0"
"335045","2","67","2","0.0","0.0"
"336105","2","41","2","0.0","0.0"
"336590","2","24","2","0.0","0.0"
"336661","2","97","2","0.0","0.0"
"336869","5","116","2","0.0","0.0"
"336889","2","116","2","0.0","0.0"
"336899","2","13","2","0.0","0.0"
"336921","2","66","2","0.0","0.0"
"336925","2","132","2","0.0","0.0"
"336926","2","22","2","0.0","0.0"
"336932","2","420","2","0.0","0.0"
"336946","2","50","2","0.0","0.0"
"336957","2","159","2","0.0","0.0"
"336962","2","66","2","0.0","0.0"
"336967","2","104","2","0.0","0.0"
"336975","2","30","2","0.0","0.0"
"336985","2","28","2","0.0","0.0"
"336994","2","109","2","0.0","0.0"
"337007","2","24","2","0.0","0.0"
"337017","2","45","2","0.0","0.0"
"337020","2","69","2","0.0","0.0"
"337028","2","30","2","0.0","0.0"
"337039","2","31","2","0.0","0.0"
"337043","2","47","2","0.0","0.0"
"337045","2","132","2","0.0","0.0"
"337051","2","26","2","0.0","0.0"
"337053","2","39","2","0.0","0.0"
"337055","2","76","2","0.0","0.0"
"337109","2","110","2","0.0","0.0"
"337122","2","19","2","0.0","0.0"
"337130","2","23","2","0.0","0.0"
"337136","2","57","2","0.0","0.0"
"337151","2","48","2","0.0","0.0"
"337179","2","122","2","0.0","0.0"
"337180","2","30","2","0.0","0.0"
"337188","2","7","2","0.0","0.0"
"337192","2","101","2","0.0","0.0"
"337210","2","44","2","0.0","0.0"
"337217","2","11","2","0.0","0.0"
"337218","2","34","2","0.0","0.0"
"337227","3","107","2","0.0","0.0"
"337233","2","167","2","0.0","0.0"
"337249","2","134","2","0.0","0.0"
"337257","2","16","2","0.0","0.0"
"337287","2","120","2","0.0","0.0"
"337296","2","62","2","0.0","0.0"
"337320","3","42","2","0.0","0.0"
"337322","2","226","2","0.0","0.0"
"337325","2","77","2","0.0","0.0"
"337398","2","28","2","0.0","0.0"
"337399","2","53","2","0.0","0.0"
"337415","5","235","2","0.0","0.0"
"337421","2","28","2","0.0","0.0"
"337435","2","21","2","0.0","0.0"
"337454","2","188","2","0.0","0.0"
"337465","3","11","2","0.0","0.0"
"337504","2","63","2","0.0","0.0"
"337517","2","38","2","0.0","0.0"
"337541","2","116","2","0.0","0.0"
"337569","2","120","2","0.0","0.0"
"337578","2","44","2","0.0","0.0"
"337595","2","37","2","0.0","0.0"
"337601","2","136","2","0.0","0.0"
"337603","2","118","2","0.0","0.0"
"337606","2","58","2","0.0","0.0"
"337609","2","45","2","0.0","0.0"
"337611","3","137","2","0.0","0.0"
"337613","2","291","2","0.0","0.0"
"337636","2","73","2","0.0","0.0"
"337639","2","44","2","0.0","0.0"
"337644","2","71","2","0.0","0.0"
"337652","2","52","2","0.0","0.0"
"337653","2","45","2","0.0","0.0"
"337658","3","130","2","0.0","0.0"
"337672","2","80","2","0.0","0.0"
"337673","2","26","2","0.0","0.0"
"337679","3","11","2","0.0","0.0"
"337684","2","14","2","0.0","0.0"
"337794","2","136","2","0.0","0.0"
"337803","5","241","2","0.0","0.0"
"337935","2","51","2","0.0","0.0"
"337946","2","36","2","0.0","0.0"
"34519","2","7","2","0.0","0.0"
"34964","2","106","2","0.0","0.0"
"350359","2","76","2","0.0","0.0"
"350362","2","145","2","0.0","0.0"
"350432","3","138","2","0.0","0.0"
"350473","2","8","2","0.0","0.0"
"350527","2","45","2","0.0","0.0"
"350651","2","71","2","0.0","0.0"
"350717","2","30","2","0.0","0.0"
"350740","2","73","2","0.0","0.0"
"350745","2","52","2","0.0","0.0"
"350762","2","44","2","0.0","0.0"
"355019","4","60","2","0.0","0.0"
"355061","2","68","2","0.0","0.0"
"355936","3","55","2","0.0","0.0"
"355939","2","16","2","0.0","0.0"
"356025","2","144","2","0.0","0.0"
"358988","2","13","2","0.0","0.0"
"359030","2","28","2","0.0","0.0"
"361817","2","155","2","0.0","0.0"
"361824","2","30","2","0.0","0.0"
"361927","2","33","2","0.0","0.0"
"361933","2","31","2","0.0","0.0"
"362177","2","188","2","0.0","0.0"
"362236","2","129","2","0.0","0.0"
"36441","2","193","2","0.0","0.0"
"370233","2","59","2","0.0","0.0"
"372821","2","39","2","0.0","0.0"
"372831","2","54","2","0.0","0.0"
"390374","2","24","2","0.0","0.0"
"390641","2","18","2","0.0","0.0"
"390826","2","32","2","0.0","0.0"
"390996","2","84","2","0.0","0.0"
"391055","2","71","2","0.0","0.0"
"391065","2","236","2","0.0","0.0"
"391170","2","88","2","0.0","0.0"
"395208","2","160","2","0.0","0.0"
"395256","2","31","2","0.0","0.0"
"398123","2","66","2","0.0","0.0"
"398489","3","81","2","0.0","0.0"
"398503","2","79","2","0.0","0.0"
"398525","2","47","2","0.0","0.0"
"398720","2","62","2","0.0","0.0"
"402463","2","72","2","0.0","0.0"
"402988","2","81","2","0.0","0.0"
"403155","2","31","2","0.0","0.0"
"403265","2","79","2","0.0","0.0"
"403286","2","38","2","0.0","0.0"
"403404","2","43","2","0.0","0.0"
"403407","2","8","2","0.0","0.0"
"403411","2","72","2","0.0","0.0"
